<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.10	00:00:00	3429.93400	3468.41400	3422.91700	3457.05000	1981	0	68600
2021.09.10	01:00:00	3457.05000	3472.82200	3428.60400	3448.10500	2046	0	68600
2021.09.10	02:00:00	3448.10500	3465.21600	3413.74200	3423.21700	2477	0	68300
2021.09.10	03:00:00	3423.21700	3460.95800	3407.66500	3449.30400	2369	0	68200
2021.09.10	04:00:00	3448.99400	3512.34200	3448.30400	3499.03900	2658	0	69200
2021.09.10	05:00:00	3499.03900	3500.38800	3470.51300	3471.70300	2208	0	69500
2021.09.10	06:00:00	3471.70300	3474.84100	3445.52600	3463.27700	2342	0	68900
2021.09.10	07:00:00	3463.27700	3479.91900	3448.62400	3450.63300	1821	0	69200
2021.09.10	08:00:00	3450.63300	3456.04100	3422.33700	3453.63200	2411	0	68500
2021.09.10	09:00:00	3453.63200	3458.01000	3414.66100	3417.84000	2077	0	68300
2021.09.10	10:00:00	3417.84000	3430.50300	3391.13300	3399.28900	2875	0	67800
2021.09.10	11:00:00	3399.28900	3426.27600	3355.46300	3373.75200	4741	0	67100
2021.09.10	12:00:00	3373.75200	3404.01700	3351.70300	3399.29900	2954	0	67100
2021.09.10	13:00:00	3399.29900	3416.82000	3381.71900	3402.28800	2488	0	67700
2021.09.10	14:00:00	3402.28800	3403.37700	3369.83700	3396.79700	3233	0	67500
2021.09.10	15:00:00	3396.79700	3411.87400	3366.34200	3368.73900	3341	0	165200
2021.09.10	16:00:00	3368.73900	3375.82800	3312.42300	3320.51100	5199	0	66500
2021.09.10	17:00:00	3320.51100	3333.69100	3216.46800	3248.32000	8150	0	64600
2021.09.10	18:00:00	3248.42000	3307.73000	3206.58200	3295.24900	6508	0	64200
2021.09.10	19:00:00	3295.24900	3304.83600	3277.37600	3294.22200	3221	0	65700
2021.09.10	20:00:00	3294.22200	3335.21100	3281.24800	3332.95000	2568	0	65700
2021.09.10	21:00:00	3332.95000	3341.85800	3315.91800	3322.50800	2752	0	66400
2021.09.10	22:00:00	3322.50800	3325.30400	3300.44100	3305.43400	2447	0	329300
2021.09.10	23:00:00	3305.43400	3324.50500	3242.62800	3245.02500	3115	0	65400
2021.09.13	00:00:00	3318.14000	3337.15000	3303.75600	3335.28100	3356	0	66000
2021.09.13	01:00:00	3335.28100	3381.77800	3330.67300	3378.82900	2356	0	66700
2021.09.13	02:00:00	3378.82900	3445.85600	3378.49900	3402.09800	2534	0	67600
2021.09.13	03:00:00	3402.09800	3428.57400	3380.90800	3391.71300	2278	0	67700
2021.09.13	04:00:00	3391.71300	3398.50900	3317.29000	3327.17500	3231	0	66300
2021.09.13	05:00:00	3327.17500	3343.49700	3265.92200	3289.52400	3353	0	65400
2021.09.13	06:00:00	3289.52400	3309.72400	3252.63200	3254.70100	2871	0	65000
2021.09.13	07:00:00	3254.70100	3283.46700	3246.17600	3276.73000	3666	0	64900
2021.09.13	08:00:00	3276.73000	3294.70100	3241.59800	3278.48900	3159	0	64800
2021.09.13	09:00:00	3278.48900	3286.26600	3262.17800	3276.95000	2326	0	65400
2021.09.13	10:00:00	3276.95000	3282.25800	3174.63000	3201.35400	4526	0	63500
2021.09.13	11:00:00	3201.90400	3211.05300	3165.61600	3200.44800	3624	0	63300
2021.09.13	12:00:00	3200.44800	3224.92600	3197.78000	3207.38800	3030	0	64000
2021.09.13	13:00:00	3207.38800	3240.57800	3202.39800	3230.95300	2692	0	64000
2021.09.13	14:00:00	3230.95300	3254.00200	3175.41100	3248.86400	3315	0	63500
2021.09.13	15:00:00	3248.90400	3253.66200	3203.40700	3209.40400	3400	0	64100
2021.09.13	16:00:00	3209.40400	3382.43700	3204.58600	3312.71200	4282	0	64100
2021.09.13	17:00:00	3312.71200	3318.33000	3110.04400	3179.50900	14067	0	62300
2021.09.13	18:00:00	3180.43500	3223.13700	3171.78300	3200.88900	9310	0	63400
2021.09.13	19:00:00	3200.88900	3210.52200	3182.47800	3206.80500	4851	0	63700
2021.09.13	20:00:00	3207.61500	3225.58600	3194.89100	3219.15900	2901	0	63900
2021.09.13	21:00:00	3219.15900	3233.09200	3203.58700	3220.27900	2572	0	64100
2021.09.13	22:00:00	3220.27900	3257.95000	3214.13600	3252.51200	2418	0	64300
2021.09.13	23:00:00	3252.51200	3294.99100	3251.71300	3287.39500	2391	0	65200
2021.09.14	00:00:00	3287.39500	3304.26700	3262.62000	3274.67100	2430	0	65300
2021.09.14	01:00:00	3274.67100	3302.25800	3269.98400	3286.86500	2372	0	65400
2021.09.14	02:00:00	3286.86500	3299.06900	3268.74400	3283.78000	2447	0	65400
2021.09.14	03:00:00	3283.78000	3336.22100	3268.75900	3313.77200	3457	0	65400
2021.09.14	04:00:00	3313.77200	3335.81300	3296.00100	3301.94800	2955	0	65900
2021.09.14	05:00:00	3301.94800	3307.88000	3280.49800	3281.27800	2282	0	65600
2021.09.14	06:00:00	3281.27800	3312.65200	3280.34900	3289.72400	2005	0	65700
2021.09.14	07:00:00	3289.72400	3303.65700	3270.42300	3276.21100	1839	0	65500
2021.09.14	08:00:00	3276.21100	3296.48000	3273.75200	3286.35600	1569	0	65600
2021.09.14	09:00:00	3286.35600	3326.96500	3278.87900	3318.25000	2808	0	65600
2021.09.14	10:00:00	3318.25000	3334.49100	3298.70900	3309.34400	2428	0	66300
2021.09.14	11:00:00	3309.34400	3355.94100	3308.60400	3341.95800	2441	0	66300
2021.09.14	12:00:00	3342.01800	3360.70800	3315.11100	3322.89700	2516	0	66400
2021.09.14	13:00:00	3322.89700	3343.09700	3321.94800	3341.61800	2063	0	66500
2021.09.14	14:00:00	3341.61800	3346.42500	3315.87000	3328.34400	1458	0	66400
2021.09.14	15:00:00	3328.34400	3354.60100	3291.67600	3350.46200	3019	0	65800
2021.09.14	16:00:00	3350.46200	3366.48500	3334.86600	3338.08000	2748	0	66700
2021.09.14	17:00:00	3338.15000	3344.17700	3316.40000	3342.97700	2523	0	66400
2021.09.14	18:00:00	3342.97700	3405.94800	3339.83900	3386.37500	2903	0	67200
2021.09.14	19:00:00	3386.37500	3398.65000	3367.95700	3371.15700	1900	0	67400
2021.09.14	20:00:00	3371.01300	3383.35700	3360.85900	3378.57900	1800	0	67500
2021.09.14	21:00:00	3378.57900	3379.77900	3339.13900	3353.46100	2339	0	66800
2021.09.14	22:00:00	3353.46100	3367.65700	3347.06300	3348.56200	702	0	67000
2021.09.14	23:00:00	3348.56200	3386.25300	3347.26200	3374.75600	1132	0	67000
2021.09.15	00:00:00	3374.75600	3375.55500	3328.66700	3344.26300	888	0	67100
2021.09.15	01:00:00	3344.26300	3427.34200	3337.56500	3418.34500	1878	0	67400
2021.09.15	02:00:00	3418.34500	3435.84000	3406.84800	3434.24100	1063	0	68200
2021.09.15	03:00:00	3434.24100	3450.23700	3400.04900	3400.04900	1749	0	68800
2021.09.15	04:00:00	3400.04900	3417.64500	3390.05200	3398.25000	1538	0	90000
2021.09.15	05:00:00	3398.25000	3421.74400	3387.25200	3413.94600	1132	0	70000
2021.09.15	06:00:00	3413.94600	3413.94600	3395.85000	3395.85000	1190	0	68200
2021.09.15	07:00:00	3395.85000	3407.04800	3384.45300	3392.85100	883	0	130200
2021.09.15	08:00:00	3392.85100	3400.44900	3384.05300	3392.15100	619	0	79500
2021.09.15	09:00:00	3392.15100	3393.65100	3355.55900	3376.02800	2227	0	67500
2021.09.15	10:00:00	3376.02800	3405.64800	3370.03700	3402.94900	1118	0	67800
2021.09.15	11:00:00	3402.94900	3411.74600	3388.75200	3393.65100	1197	0	67900
2021.09.15	12:00:00	3393.65100	3405.44800	3377.02600	3379.92200	1119	0	67900
2021.09.15	13:00:00	3379.92200	3433.34100	3379.42300	3422.84400	1445	0	68400
2021.09.15	14:00:00	3422.64400	3422.64400	3395.85000	3409.04700	1101	0	68200
2021.09.15	15:00:00	3409.04700	3442.03900	3399.74900	3404.14800	1147	0	68100
2021.09.15	16:00:00	3404.14800	3437.04000	3396.25000	3429.14200	1613	0	68300
2021.09.15	17:00:00	3429.14200	3444.03800	3417.94500	3433.44100	1358	0	68400
2021.09.15	18:00:00	3433.54100	3507.52200	3430.24200	3496.07100	2455	0	68600
2021.09.15	19:00:00	3497.03000	3528.63400	3494.14200	3507.76500	2388	0	70000
2021.09.15	20:00:00	3507.76500	3551.31300	3504.35600	3538.41900	2347	0	70100
2021.09.15	21:00:00	3538.41900	3547.29500	3524.24600	3538.91900	2412	0	70500
2021.09.15	22:00:00	3538.71900	3546.08600	3517.49000	3532.49200	1730	0	70400
2021.09.15	23:00:00	3532.69200	3572.73200	3532.69200	3552.59200	2384	0	70800
2021.09.16	00:00:00	3552.48200	3575.67100	3551.85300	3561.00800	2406	0	71100
2021.09.16	01:00:00	3561.00800	3594.28100	3553.23200	3590.39300	2133	0	71200
2021.09.16	02:00:00	3590.39300	3613.93200	3574.21200	3611.72300	2870	0	71500
2021.09.16	03:00:00	3611.72300	3618.18000	3577.39700	3580.11200	2669	0	71500
2021.09.16	04:00:00	3580.11200	3604.42900	3577.81400	3591.32100	2242	0	35800
2021.09.16	05:00:00	3591.32100	3606.32800	3579.18800	3584.89100	2707	0	35800
2021.09.16	06:00:00	3584.89100	3585.59300	3526.15800	3543.43400	5541	0	35200
2021.09.16	07:00:00	3543.43400	3674.16500	3539.00500	3650.77300	5654	0	35400
2021.09.16	08:00:00	3650.77300	3657.34500	3626.68500	3628.88400	2607	0	36200
2021.09.16	09:00:00	3628.88400	3645.57300	3627.80600	3632.73600	3190	0	36200
2021.09.16	10:00:00	3632.73600	3646.77500	3627.22500	3634.65800	2985	0	36200
2021.09.16	11:00:00	3634.58100	3635.34000	3599.33900	3626.18600	2542	0	36000
2021.09.16	12:00:00	3626.18600	3633.01400	3606.78700	3609.69400	3238	0	36000
2021.09.16	13:00:00	3609.69400	3615.99100	3567.80700	3594.98500	4851	0	35700
2021.09.16	14:00:00	3594.98500	3625.83300	3586.20300	3620.38800	3393	0	35800
2021.09.16	15:00:00	3620.38800	3643.27700	3597.99600	3627.98500	5077	0	35900
2021.09.16	16:00:00	3627.98500	3642.07800	3554.89100	3559.53600	4485	0	35500
2021.09.16	17:00:00	3559.53600	3587.65700	3534.73600	3576.17300	13912	0	35300
2021.09.16	18:00:00	3575.91500	3633.20800	3556.70000	3618.09000	7311	0	35500
2021.09.16	19:00:00	3618.09000	3632.85100	3599.57900	3601.49800	2851	0	36000
2021.09.16	20:00:00	3601.49800	3614.04600	3540.67200	3546.61500	4592	0	35400
2021.09.16	21:00:00	3546.61500	3581.20400	3541.92900	3581.20400	4678	0	35400
2021.09.16	22:00:00	3581.20400	3590.90200	3563.14600	3563.31700	2896	0	35600
2021.09.16	23:00:00	3563.31700	3578.42600	3482.54000	3496.85000	6865	0	34800
2021.09.17	00:00:00	3496.85000	3559.50900	3491.03800	3557.52000	3171	0	34900
2021.09.17	01:00:00	3557.52000	3568.15700	3534.88600	3553.02200	2952	0	35300
2021.09.17	02:00:00	3553.02200	3576.09500	3544.32600	3568.01500	2557	0	35400
2021.09.17	03:00:00	3568.01500	3585.76300	3533.33200	3533.53200	3008	0	35300
2021.09.17	04:00:00	3533.53200	3593.00200	3528.23500	3587.80500	3573	0	35300
2021.09.17	05:00:00	3587.80500	3593.10200	3553.85100	3557.02000	6368	0	35600
2021.09.17	06:00:00	3557.02000	3581.87400	3549.11200	3562.54300	8929	0	35500
2021.09.17	07:00:00	3562.54300	3579.20900	3543.39100	3577.21000	5450	0	35400
2021.09.17	08:00:00	3577.21000	3585.00600	3550.06200	3561.01800	3066	0	35500
2021.09.17	09:00:00	3561.01800	3569.81400	3538.18500	3566.61500	2015	0	35400
2021.09.17	10:00:00	3566.61500	3574.91100	3514.16400	3520.14900	5151	0	35100
2021.09.17	11:00:00	3520.14900	3536.40500	3509.34400	3531.33300	2180	0	35100
2021.09.17	12:00:00	3531.33300	3540.34700	3499.74900	3505.34600	2323	0	35000
2021.09.17	13:00:00	3505.42300	3519.51900	3434.78500	3460.81400	6280	0	34300
2021.09.17	14:00:00	3460.81400	3479.70100	3427.96900	3448.77400	4127	0	34200
2021.09.17	15:00:00	3448.77400	3455.22500	3404.74500	3454.13600	4501	0	34000
2021.09.17	16:00:00	3454.13600	3468.99200	3427.38500	3451.02700	3071	0	34200
2021.09.17	17:00:00	3451.02700	3478.46700	3447.37500	3475.64100	3916	0	34400
2021.09.17	18:00:00	3475.64100	3476.66000	3443.37700	3449.67400	2695	0	34400
2021.09.17	19:00:00	3449.67400	3469.12200	3425.98200	3457.07000	2551	0	34200
2021.09.17	20:00:00	3457.07000	3464.87300	3410.73700	3411.51400	2664	0	34100
2021.09.17	21:00:00	3411.51400	3412.62900	3361.99600	3397.58000	4190	0	33600
2021.09.17	22:00:00	3397.58000	3425.65300	3379.70900	3423.99300	4939	0	33800
2021.09.17	23:00:00	3424.10500	3426.85000	3372.91600	3375.10600	3669	0	33700
2021.09.20	00:00:00	3356.57000	3363.79100	3334.73100	3342.81300	2018	0	33300
2021.09.20	01:00:00	3342.81300	3357.94700	3280.18500	3296.17500	5216	0	32800
2021.09.20	02:00:00	3296.17500	3332.16800	3286.17500	3327.77700	3541	0	32800
2021.09.20	03:00:00	3327.77700	3344.88300	3265.18200	3283.62800	4334	0	32600
2021.09.20	04:00:00	3283.65800	3317.44900	3275.46100	3312.16100	2836	0	32700
2021.09.20	05:00:00	3311.70100	3315.20000	3205.85600	3206.59500	7602	0	32100
2021.09.20	06:00:00	3206.59500	3215.99000	3154.97500	3187.26200	7585	0	31500
2021.09.20	07:00:00	3187.26200	3216.41400	3161.99600	3200.48900	4854	0	31600
2021.09.20	08:00:00	3200.48900	3218.18400	3192.40300	3202.42900	2588	0	31900
2021.09.20	09:00:00	3202.42900	3211.06700	3166.69200	3183.54300	3344	0	31600
2021.09.20	10:00:00	3183.54300	3201.62500	3101.22600	3127.09800	8725	0	31000
2021.09.20	11:00:00	3126.91100	3167.13700	3111.06200	3157.20000	7738	0	31100
2021.09.20	12:00:00	3157.20000	3171.49100	3129.94800	3132.42400	5499	0	31300
2021.09.20	13:00:00	3132.42400	3176.84600	3107.91200	3121.74900	8445	0	31000
2021.09.20	14:00:00	3121.74900	3129.54700	3011.53400	3041.90900	11784	0	30100
2021.09.20	15:00:00	3041.74300	3070.68200	2917.17000	3022.14400	12462	0	7500
2021.09.20	16:00:00	3022.14400	3089.61600	2984.10700	3086.80800	8550	0	29800
2021.09.20	17:00:00	3086.80800	3092.38600	3044.30000	3058.62200	7106	0	30400
2021.09.20	18:00:00	3058.62200	3097.09000	3035.75400	3086.27800	6417	0	30300
2021.09.20	19:00:00	3086.27800	3122.59400	3060.66800	3091.63600	5111	0	30600
2021.09.20	20:00:00	3091.24600	3112.26100	3072.33100	3098.15000	4317	0	30700
2021.09.20	21:00:00	3098.15000	3106.83000	3009.53700	3020.25300	6696	0	30100
2021.09.20	22:00:00	3020.30300	3075.66000	2974.32500	3071.45100	10535	0	29700
2021.09.20	23:00:00	3071.25100	3081.05900	2987.28200	3017.67500	4558	0	29800
2021.09.21	00:00:00	3018.38500	3047.97700	3007.95700	3016.63600	3223	0	30100
2021.09.21	01:00:00	3016.26500	3059.47400	2965.25800	2992.96100	5950	0	29600
2021.09.21	02:00:00	2992.96100	3015.46500	2945.77900	2976.72500	8304	0	29400
2021.09.21	03:00:00	2976.72500	2977.59900	2812.74600	2881.27900	13177	0	28100
2021.09.21	04:00:00	2881.27900	2996.95000	2873.27100	2991.95100	8190	0	28700
2021.09.21	05:00:00	2991.95100	3030.64300	2978.89500	3018.37500	5664	0	29800
2021.09.21	06:00:00	3018.37500	3020.98400	2985.38300	2997.78000	4042	0	29800
2021.09.21	07:00:00	2998.03000	3020.82400	2964.75800	2974.79600	4569	0	29600
2021.09.21	08:00:00	2974.87600	3008.59700	2949.46200	2994.15100	4440	0	29500
2021.09.21	09:00:00	2994.28100	3049.03700	2994.15100	3037.75000	4577	0	29900
2021.09.21	10:00:00	3037.75000	3073.95000	3026.84300	3073.54100	4724	0	30200
2021.09.21	11:00:00	3072.98100	3088.32700	3055.23600	3075.78000	4520	0	30500
2021.09.21	12:00:00	3075.78000	3086.86800	3039.33900	3049.59700	3504	0	30400
2021.09.21	13:00:00	3049.59700	3104.71300	3039.74900	3081.28900	4147	0	30400
2021.09.21	14:00:00	3081.28900	3088.45700	3056.02500	3061.62400	3525	0	30500
2021.09.21	15:00:00	3061.57400	3083.53900	3021.91400	3023.58300	5765	0	30200
2021.09.21	16:00:00	3023.58300	3057.21500	3009.22700	3030.98200	5521	0	30100
2021.09.21	17:00:00	3030.98200	3034.71100	2964.25800	2990.38200	6262	0	29600
2021.09.21	18:00:00	2990.03200	3057.76500	2984.94300	3034.98100	5678	0	29800
2021.09.21	19:00:00	3034.74100	3046.61800	2935.45500	2943.69300	6638	0	29300
2021.09.21	20:00:00	2943.69300	2952.14100	2875.67000	2897.75500	8823	0	28700
2021.09.21	21:00:00	2897.60500	2954.42100	2888.25700	2899.58400	7173	0	28900
2021.09.21	22:00:00	2899.16700	2917.32000	2863.46300	2885.35800	5862	0	28600
2021.09.21	23:00:00	2885.35800	2918.55000	2751.40100	2765.48800	10434	0	27500
2021.09.22	00:00:00	2765.48800	2870.69800	2648.89700	2818.64500	8178	0	27000
2021.09.22	01:00:00	2818.64500	2833.21100	2714.02100	2721.15000	10527	0	27100
2021.09.22	02:00:00	2720.15900	2771.27300	2717.18000	2764.70800	11908	0	27200
2021.09.22	03:00:00	2764.70800	2825.68300	2737.66500	2774.09600	8539	0	27300
2021.09.22	04:00:00	2774.09600	2888.33500	2756.46000	2867.82200	13929	0	27500
2021.09.22	05:00:00	2867.82200	2875.99000	2847.58700	2860.18400	8945	0	28500
2021.09.22	06:00:00	2860.05400	2894.57600	2857.80500	2868.36500	8040	0	28500
2021.09.22	07:00:00	2868.59200	2874.33700	2833.13100	2843.42700	8089	0	28300
2021.09.22	08:00:00	2842.41900	2892.85700	2842.41900	2873.17900	8826	0	28400
2021.09.22	09:00:00	2873.04100	2935.04800	2852.87600	2930.46900	8844	0	28500
2021.09.22	10:00:00	2930.46900	2960.50600	2913.33100	2943.56300	8937	0	29100
2021.09.22	11:00:00	2943.56300	2957.41900	2920.11900	2926.36900	6239	0	29200
2021.09.22	12:00:00	2926.39800	2945.63600	2907.55200	2945.07300	7391	0	29100
2021.09.22	13:00:00	2945.07300	2952.58100	2909.67200	2930.25700	7043	0	29100
2021.09.22	14:00:00	2930.25700	2936.31500	2882.71900	2893.87600	7371	0	28800
2021.09.22	15:00:00	2893.57000	2922.51300	2881.37900	2919.49600	7569	0	28800
2021.09.22	16:00:00	2919.49600	2974.47300	2913.27100	2949.55300	9694	0	29100
2021.09.22	17:00:00	2949.55300	2966.15200	2926.22800	2934.18400	8329	0	29200
2021.09.22	18:00:00	2934.18400	3010.85900	2934.18400	3006.96800	9299	0	29300
2021.09.22	19:00:00	3006.74800	3047.36700	2996.55000	3042.71900	10160	0	29900
2021.09.22	20:00:00	3042.71900	3053.46300	2995.71500	3017.23500	9496	0	29900
2021.09.22	21:00:00	3017.23500	3089.02600	3004.38800	3012.47600	11251	0	30000
2021.09.22	22:00:00	3012.47600	3041.50500	2992.48000	3025.73300	9467	0	29900
2021.09.22	23:00:00	3025.73300	3035.98200	3007.41700	3026.88300	10042	0	30000
2021.09.23	00:00:00	3024.99300	3055.53500	3011.63600	3034.28100	7073	0	30100
2021.09.23	01:00:00	3034.46100	3074.17200	3028.59200	3069.52200	12488	0	30300
2021.09.23	02:00:00	3070.10700	3079.43400	3048.12700	3077.56000	13524	0	30400
2021.09.23	03:00:00	3077.53000	3096.54500	3039.91900	3043.04900	15321	0	30400
2021.09.23	04:00:00	3043.37900	3076.20100	3034.49100	3069.87100	12808	0	30300
2021.09.23	05:00:00	3069.94700	3086.04800	3052.62600	3076.71800	12448	0	30500
2021.09.23	06:00:00	3076.71800	3119.07400	3065.84300	3119.07000	12470	0	30600
2021.09.23	07:00:00	3119.06500	3134.82900	3101.19400	3113.13800	10947	0	31000
2021.09.23	08:00:00	3113.13800	3135.11800	3103.40300	3113.84000	12052	0	31000
2021.09.23	09:00:00	3113.82400	3138.00100	3097.88000	3135.52200	13512	0	30900
2021.09.23	10:00:00	3135.52200	3147.40500	3113.16100	3146.41100	12870	0	31100
2021.09.23	11:00:00	3146.41100	3149.48800	3115.64000	3119.18300	12765	0	31100
2021.09.23	12:00:00	3119.09900	3137.07800	3105.88300	3113.14200	12747	0	31000
2021.09.23	13:00:00	3112.94500	3127.68000	3067.19300	3087.58800	14495	0	30600
2021.09.23	14:00:00	3087.58800	3091.58500	3042.56800	3059.79400	12773	0	30400
2021.09.23	15:00:00	3060.52600	3093.66700	3046.74800	3069.13700	13712	0	30400
2021.09.23	16:00:00	3069.13700	3122.51200	3062.01400	3111.87800	13687	0	30600
2021.09.23	17:00:00	3111.87800	3142.48300	3106.64300	3135.20800	13264	0	31000
2021.09.23	18:00:00	3135.20800	3139.12900	3088.01700	3092.38600	12276	0	30800
2021.09.23	19:00:00	3091.83600	3116.80800	3085.26800	3101.69000	10692	0	30800
2021.09.23	20:00:00	3101.69000	3173.93700	3101.69000	3163.01100	15730	0	31000
2021.09.23	21:00:00	3162.86900	3173.47300	3128.74700	3146.73300	13240	0	31200
2021.09.23	22:00:00	3146.74300	3158.39800	3137.17500	3147.62200	11707	0	31300
2021.09.23	23:00:00	3147.63200	3151.21200	3122.18300	3139.99400	11734	0	31200
2021.09.24	00:00:00	3138.99500	3150.41700	3130.90700	3144.51200	7211	0	31300
2021.09.24	01:00:00	3144.51200	3163.61900	3123.41800	3140.53400	13260	0	31200
2021.09.24	02:00:00	3141.29900	3156.85700	3123.84800	3153.48600	13293	0	31200
2021.09.24	03:00:00	3152.91100	3159.51300	3125.00800	3126.96800	13709	0	31200
2021.09.24	04:00:00	3126.96800	3138.73400	3089.93700	3098.07900	11025	0	30900
2021.09.24	05:00:00	3098.34700	3109.74000	3082.06900	3101.97500	11196	0	30800
2021.09.24	06:00:00	3102.63100	3112.75600	3071.79100	3075.83400	11404	0	30700
2021.09.24	07:00:00	3075.83400	3088.75200	3058.09500	3079.85200	11771	0	30500
2021.09.24	08:00:00	3079.85200	3082.89500	3039.93900	3074.36800	13691	0	30400
2021.09.24	09:00:00	3074.36800	3096.72800	3058.83500	3059.59400	13749	0	30500
2021.09.24	10:00:00	3059.58400	3116.64000	3057.24500	3089.37800	12528	0	30500
2021.09.24	11:00:00	3089.56700	3113.74100	3045.27800	3057.00400	10150	0	30400
2021.09.24	12:00:00	3056.91000	3062.14900	2858.98500	2861.40400	13432	0	28600
2021.09.24	13:00:00	2861.40400	2904.96700	2814.65400	2833.30100	15942	0	28100
2021.09.24	14:00:00	2833.35100	2848.74700	2734.18600	2827.95200	14508	0	27300
2021.09.24	15:00:00	2827.54800	2851.76500	2792.93100	2805.69800	16893	0	27900
2021.09.24	16:00:00	2805.69800	2876.38100	2769.85700	2863.23800	17713	0	27700
2021.09.24	17:00:00	2863.31500	2940.84800	2857.96200	2897.76500	18021	0	28500
2021.09.24	18:00:00	2898.05100	2904.84200	2844.56800	2876.73000	14871	0	28400
2021.09.24	19:00:00	2876.78300	2916.59200	2868.66200	2906.52300	14530	0	28700
2021.09.24	20:00:00	2906.52300	2907.04200	2862.42400	2881.88900	12514	0	28600
2021.09.24	21:00:00	2881.74900	2911.26300	2876.17000	2892.81600	12321	0	28700
2021.09.24	22:00:00	2892.81600	2922.38900	2884.59800	2902.93800	12323	0	28800
2021.09.24	23:00:00	2902.93800	2951.74200	2900.14400	2944.84200	14522	0	29000
